#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
1250.47,1249.64,1250.36,1249.53,-18.71,18.71,-29.72,29.72
1250.47,1249.64,1250.36,1249.53,-18.65,18.65,-29.66,29.66
1250.47,1249.64,1250.36,1249.53,-18.52,18.52,-29.41,29.41
1250.47,1249.64,1250.36,1249.53,-18.34,18.34,-29.09,29.09
1250.47,1249.64,1250.36,1249.53,-18.09,18.09,-28.72,28.72
1250.47,1249.64,1250.36,1249.53,-17.77,17.77,-28.41,28.41
1250.47,1249.64,1250.36,1249.53,-17.59,17.59,-28.03,28.03
1250.46,1249.64,1250.36,1249.54,-17.40,17.40,-27.78,27.78
1250.47,1249.64,1250.36,1249.53,-17.34,17.34,-27.72,27.72
1250.47,1249.64,1250.36,1249.53,-17.34,17.34,-27.72,27.72
1250.47,1249.64,1250.36,1249.53,-17.46,17.46,-27.91,27.91
1250.47,1249.64,1250.36,1249.53,-17.59,17.59,-28.09,28.09
1250.47,1249.64,1250.36,1249.53,-17.71,17.71,-28.22,28.22
1250.47,1249.64,1250.36,1249.53,-17.84,17.84,-28.34,28.34
1250.47,1249.64,1250.36,1249.53,-17.84,17.84,-28.34,28.34
1250.47,1249.64,1250.36,1249.53,-17.90,17.90,-28.34,28.34
1250.47,1249.64,1250.36,1249.53,-17.84,17.84,-28.28,28.28
1250.47,1249.64,1250.36,1249.53,-17.84,17.84,-28.22,28.22
1250.47,1249.64,1250.36,1249.53,-17.71,17.71,-28.16,28.16
1250.47,1249.64,1250.36,1249.53,-17.65,17.65,-28.16,28.16
1250.47,1249.64,1250.36,1249.53,-17.59,17.59,-28.03,28.03
1250.47,1249.64,1250.36,1249.53,-17.59,17.59,-27.91,27.91
1250.47,1249.64,1250.36,1249.53,-17.52,17.52,-27.91,27.91
1250.47,1249.64,1250.36,1249.53,-17.46,17.46,-27.97,27.97
1250.47,1249.64,1250.36,1249.53,-17.46,17.46,-27.97,27.97
1250.47,1249.64,1250.36,1249.53,-17.46,17.46,-27.78,27.78
1250.47,1249.64,1250.36,1249.53,-17.46,17.46,-27.59,27.59
1250.46,1249.64,1250.36,1249.54,-17.34,17.34,-27.41,27.41
1250.46,1249.64,1250.36,1249.54,-17.15,17.15,-27.16,27.16
1250.46,1249.64,1250.36,1249.54,-16.96,16.96,-26.91,26.91
1250.46,1249.64,1250.36,1249.54,-16.90,16.90,-26.66,26.66
